,AA amyloidosis,ADHD,Acne,Acquired Immunodeficiency Syndrome,Acute Lymphoblastic Leukemia,Acute cerbral infarction,Acute cholecystitis,Acute fatty liver,Acute lymphoblastic leukemia,Acute skin abscess,Adolescent idiopathic scoliosis,Aerobic vaginitis,Aggressive periodontitis,Alcoholic Liver Disease,Alcoholic cirrhosis,Alcoholic hepatitis,Alcoholism,Allergic asthma,Allergic rhinoconjunctivitis,Allergic sensitization,Allergy,Alopecia areata,Alopecia universalis,Alzheimer disease,Alzheimer's Disease,Alzheimer's disease,Alzheimers disease,Amyotrophic lateral sclerosis,Ankylosing Spondylitis,Ankylosing spondylitis,Anorexia Nervosa,Anorexia nervosa,Anovulation,Anti-N-methyl-D-aspartate receptor encephalitis,Antrochoanal polyps,Aphthous stomatitis,Aphthous ulcer,Appendicitis,Arsenic exposure,Ascites,Asthma,Atherosclerosis,Atherosclerotic cardiovascular disease,Atopic dermatitis,Atopic eczema,Atopic sensitisation,Atopic wheeze,Atopy,Atrial fibrillation,Atrophic gastritis,Attention Deficit Hyperactivity Disorder,Attention-deficit/hyperactivity disorder,Autism,Autism Spectrum Disorders,Autism spectrum disorder,Autism spectrum disorders,Autoimmune hepatitis,Autoimmune polyendocrine syndrome type 1,Azoospermia,Bacterial Vaginosis,Bacterial vaginosis,Barrett's oesophagus,Behcet's Disease,Biliary atresia,Biliary tract cancer,Bipolar disorder,Bladder cancer,Bleeding gum,Blepharitis,Botulism,Breast cancer,Bronchiectasis,Bronchiolitis,Budd-Chiari syndrome,Bullous pemphigoid,COPD,COPD Exacerbation,Cancer cachexia,Cardiac valve calcification,Cardiovascular Diseases,Cardiovascular disease,Caries,Celiac Disease,"Celiac Disease, Coaliac disease",Celiac disease,Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy,Cervical cancer,Cervical intraneoplasia,Cervicitis,Chagas' disease,Chlamydia,Cholelithiasis,Cholestasis,Chronic Kidney Disease,Chronic Obstructive Pulmonary Disease,Chronic Prostatitis/Chronic Pelvic Pain Syndrome,Chronic Rhinosinusitis,Chronic Rhinosinusitis with asthma,Chronic Rhinosinusitis with cystic fibrosis,Chronic alcoholic pancreatitis,Chronic fatigue syndrome,Chronic granulomatous disease,Chronic kidney disease,Chronic liver disease,Chronic lung disease,Chronic mucocutaneous candidiasis,Chronic ocular graft-versus-host disease,Chronic pancreatitis,Chronic prostatitis / Chronic pelvic pain syndrome,Chronic rhinosinusitis with nasal polyps,Chronic stress,Chronic urticaria,Cirrhosis,Cirrhosis with pneumonia,Cleft palate,Clonorchis sinensis infection,Clostridium difficile associated disease,Clostridium difficile infection,Clostridium difficile infection(CDI),Clostridium difficile infections,Clostrium difficile-related diarrhea,Coeliac disease,Cognitive impairment,Collagenous colitis,Colon adenomas,Colon cancer,Colon polyps,Colorectal cancer,Colorectal carcinoma,Common Variable Immunodeficieny,Common variable immunodeficiency,Conjunctival scarring,Constipation,Constipation Irritable bowel syndrome(IBS),Coronary Heart Disease,Coronary artery disease,Covid-19,Coxiella burnetii vascular infection,Crohn disease,Crohn's Disease,Crohn's disease,Crohn's disease(CD),Crohns disease,Cutaneous burn,Cystic Fibrosis,Cystic echinococcosis,Cystic fibrosis,Cystic fibrosis exacerbation,Cytolytic vaginosis,Dandruff,Denture Stomatitis,Depression,Diabetes mellitus type 2,Diabetic nephropathy,Diaper dermatitis,Diarrhea,Diarrhea Irritable bowel syndrome(IBS),Disease-free ,Diverticular disease,Down syndrome,Drug-resistant Epilepsy,Dry eye syndrome,E-smoking,Edentulism,Endometrial cancer,Endometriosis,Enthesitis related Arthritis,Enthesitis-related arthritis ,Eosinophilic esophagitis,Esophageal cancer,Exacerbations of idiopathic pulmonary fibrosis,Excessive vomiting,Experimental Autoimmune Arthritis,Experimental Autoimmune Encephalomyelitis,Extrinsic black stain,Familial Mediterranean fever,Familial adenomatous polyposis,Fatigue,Fibromyalgia,Folliculitis decalvans,Frailty,Functional dyspepsia,GIT neoplasms,Gallbladder cancer,Gastric and duodenal ulcer,Gastric cancer,Gastric carcinoma,Gastro-oesophageal reflux,Gastroenteritis,Gastrointestinal follicular lymphoma,Generalized anxiety disorder,Genitourinary lichen sclerosus,Gestational diabetes,Gestational diabetes + hyperlipidemia,Giardia intestinalis infection,Gingivitis,Glycogen storage disease,Graft-versus-host-disease,Granulomatosis with polyangiitis,Granulomatous mastitis,Graves' disease,Graves' orbitopathy,Guillain-Barre syndrome,Guttate psoriasis,H1N1 Influenza,H7N9,HBV cirrhosis,HIV infection,HIV-infected pneumonia,Halitosis,"Hand, foot and mouth disease",Hashimoto thyroiditis,Hashimoto's thyroiditis,Head and Neck Squamous Cell Cancer,Head/Neck cancer,Heart failure,Helicobacter pylori infection,Henoch-Schönlein Purpura,Hepatic encephalopathy,Hepatitis B,Hepatitis B associated liver failure,Hepatitis C,Hepatocellular cancer,Hepatocellular carcinoma,Hidradenitis suppurativa,Hirschsprung disease,Hirschsprung's disease,Hirschsprung-associated enterocolitis,Hirschsprungs associated enterocolitis,Hirschsprungs disease,Human end-stage renal disease,Human papilloma virus infection,Huntington's Disease,Hutchinson-Gilford progeria syndrome,Hyper IgE syndrome,Hyperglycemia,Hyperlipidemia,Hypertension,Hypopharyngeal cancer,Idiopathic Pulmonary Fibrosis,Idiopathic REM Sleep Behavior Disorder,Idiopathic central precocious puberty,Idiopathic focal epilepsy,Idiopathic infertility,Idiopathic nephrotic syndrome,IgE-mediated atopic diseases,Ileal Crohn's disease(CD),Inactive Crohn's Disease,Infant colic,Infantile eczema,Infectious colitis,Infective colitis,Inflammation,Inflammatory Bowel Disease,Inflammatory Bowel Diseases,Inflammatory bowel disease,Inflammatory bowel disease(IBD),Inflammatory bowel diseases,Influenza A,Interstitial cystitis,Intestinal metaplasia,Intrahepatic Cholangiocarcinoma,Invasive colorectal cancer,Invasive pneumococcal disease,Iron-deficiency anaemia,Irritable Bowel Syndrome,Irritable Bowel Syndrome with constipation,Irritable Bowel Syndrome with diarrhea,Irritable bowel syndrome,Irritable bowel syndrome (IBS),Irritable bowel syndrome(IBS),Ischemic stroke,Juvenile Idiopathic Arthritis,Juvenile idiopathic arthritis,Kaposi's sarcoma,Kawasaki disease,Keratitis,Kidney stone,Kidney stone with hypertension,Kidney stones,Kostmann syndrome,Laryngeal Squamous Cell Carcinoma,Laryngeal carcinoma,Laryngotracheal stenosis,Late onset sepsis,Late-onset Sepsis,Listeria monocytogenes infection,Liver cirrhosis,Liver fibrosis,Liver transplant,Lower respiratory tract infection,Lung cancer,Macular degeneration,Major depressive disorder,Maturity-onset diabetes of the young 2,Megaesophagus,Meningococcal disease,Metabolic syndrome,Microscopic colitis,Migraine,Mild cognitive impairment,Miscarriage,Mucosa-associated lymphoid tissue lymphoma,Multiple Sclerosis,Multiple system atrophy,Myasthenia gravis,NAFLD,Nasolacrimal duct obstruction,Necrotizing Enterocolitis,Necrotizing enterocolitis,Neisseria gonorrhoeae infection,Nephrolithiasis,Neuro-Behcet's disease,Neuromyelitis optica,Neuropathic bladder,New-onset untreated rheumatoid arthrits,Non alcoholic steatohepatitis,Non-Oedematous Malnutrition,Non-alcoholic Fatty Liver Disease,Non-alcoholic fatty liver disease,Nonalcoholic fatty liver disease,Nonalcoholic steatohepatitis,Nongonococcal urethritis,Normal weight obesity,Norovirus infection,Obesity,Obstructive sleep apnea-hypopnea syndrome,Oedematous Malnutrition,Oligoasthenoteratozoospermia,Opisthorchis felineus infection,Oral cancer,Oral leukoplakia,Oral lichen planus,Oral potentially malignant disorder,Oral squamous cell carcinoma,Orofacial granulomatosis,Oropharyngeal cancer,Osmotic diarrhea,Osteoarthritis,Osteoporosis,Otitis Media,Overactive bladder,Palmoplantar pustulosis,Pancreatic cancer,Pancreatic ductal adenocarcinoma,Pancreatic head cancer,Pancreatitis,Parkinson disease,Parkinson's Disease,Parkinson's disease,Parkinson's disease with mild cognitive impairment,Parkinsons disease,Pediculosis,Pelvic inflammatory disease,Pemphigus vulgaris,Periodontal,Periodontal abscess,Periodontal disease,Peripheral Arterial Disease,Pervasive developmental disorder NOS,Phenylketonuria,Pneumonia,Polycystic Ovary Syndrome,Polycystic ovary syndrome,Post-finasteride syndrome,Postmenopausal,Posttraumatic stress syndrome,Pouchitis,Prediabetes,Preeclampsia,Preeclamsia,Pregnancy,Pressure ulcers,Preterm birth,Primary Open-Angle Glaucoma,Primary biliary cholangitis,Primary biliary cirrhosis,Primary immune thrombocytopenia,Primary liver cancer,Primary sclerosing cholangitis,Primary sclerosing cholangitis-IBD,Progressive supranuclear palsy,Prostate cancer,Protracted bacterial bronchitis,Psoriasis,Psoriatic Arthritis,Pulmonary Arterial Hypertension,Pulmonary arterial hypertension,Pulmonary tubercolosis,Radiation enteritis,Reactive arthritis,Rectal Carcinoma,Rectal cancer,Recurrent Clostridium difficile infection,Recurrent aphthous stomatitis ,Recurrent miscarriage,Recurrent tonsillitis,Reflux esophagitis,Refractory celiac disease,Rett Syndrome,Rett syndrome,Rheumatoid Arthritis,Rheumatoid arthrits,Rhinovirus infection,Rosacea,Sarcopenia,Schizophrenia,Seborrheic dermatitis,Seminal hyperviscosity,Sensitive scalp,Sepsis,Severe Acute Malnutrition,Severe congenital neutropenia,Severe fever with thrombocytopenia syndrome,Shiga Toxin-producing E. coli infection,Short Bowel Syndrome,Short bowel syndrome,Sicca syndrome,Sickle cell disease,Silicosis,Sjögren Syndrome,Skin and mucosal infections,Small intestine neoplasm,Smoking,Spinal Cord Injury,Spinal cord injury,Spleen deficiency syndrome,Spondyloarthritis,Stevens-Johnson syndrome,Stomach cancer,Systemic Lupus Erythematosus,Systemic inflammatory response syndrome,Systemic lupus erythematosus,Systemic sclerosis,T2D with hyperlipidemia,T2D with hypertension,T2D with hypertension and hyperlipidemia,Tetratricopeptide repeat domain 7A deficiency,Thyroid carcinoma,Tongue cancer,Trachoma,Transient Ischemic Attack,Traumatic Brain Injury,Traumatic brain injury,Trichomonas vaginalis infection,Tuberculosis,Type 1 Diabetes,Type 1 diabetes,Type 1 diabetes mellitus,Type 2 Diabetes,Type 2 diabetes,Type 2 diabetes mellitus,Type II Diabetes,Ulcerative Colitis,Ulcerative colitis,Undernourishment,Urgency urinary incontinence,Urogenital Schistosomiasis,Urolithiasis,Uveitits,Vestibulodynia,Viral respiratory tract infection,Vitiligo,Vogt-Koyagani-Harada disease,Vulvar vestibulitis syndrome,Vulvodynia,Whipple's disease,Wilson's disease,Wiskott-Aldrich syndrome,X-linked inhibitor of apoptosis deficiency,abdominal bloating,abdominal dysfunction,acne,acne vulgaris,acute anterior uveitis,acute diarrhea,acute febrile diarrhea,acute lymphocytic leukemia,acute myocardial infarction,acute pancreatitis,acute respiratory tract infection,adenoma,adenomatous polyps,adiposity,advanced adenomas,age-related dysbiosis,age-related microbiota changes,aging,aging-associated immune changes,alcohol addiction,alcohol use disorder,alcoholic liver disease,allergic asthma,allergic disease,allergic reactions,allergic rhinitis,allergic sensitisation,allergy,amyotrophic lateral sclerosis,anorexia nervosa,antibiotic associated diarrhea,antibiotic-associated diarrhea,antibiotic-induced pseudomembranous colitis,anxiety,anxiety and depressive like behavior,anxiety-like behavior,arsenic exposure related diseases,arterial stiffness,asthma,atherosclerosis,atherosclerotic cardiovascular disease,atopic dermatitis,atopic disease,atopic eczema,autism,autism spectrum disorder,autistic disorder,autoimmune hepatitis,autoimmunity,bacillary angiomatosis,bacterial pneumonia,biliary tract cancer,bladder cancer,bloodstream infection,bloodstream infections,brain disorders,breast cancer,calcium nephrolithiasis,cancer,cardiac disease,cardiometabolic disease complications,cardiometabolic diseases,cardiometabolic disorders,cardiovascular disease,cardiovascular diseases,celiac disease,cervical cancer,cervical intraepithelial neoplasia,childhood mortality,cholecystitis,cholera,cholesterol gallstones,chronic HIV infection,chronic bacteremia,chronic constipation,chronic gastritis,chronic gastrointestinal inflammation,chronic inflammation,chronic kidney disease,chronic nonbacterial prostate inflammation,chronic pancreatitis,cirrhosis,coeliac disease,cognitive decline,cognitive deficits,cognitive impairment,colitis,colitis associated colon cancer,colitis-associated cancer,colon adenocarcinoma,colon cancer,colon health,colon neoplasms,colonic inflammation,colorectal adenoma,colorectal adenomas,colorectal cancer,colorectal carcinoma,constipated-irritable bowel syndrome,constipation,coronary artery disease,coronary heart disease,coronary heart disease complicated with nonalcoholic fatty liver disease,cow milk protein allergy,cystic fibrosis,depression,dextran sulphate sodium-induced colitis,diabetes,diabetes mellitus,diarrhea,diarrhea-predominant irritable bowel syndrome,diarrheal diseases,diet-induced obesity,diverticular disease,dry skin,duodenal ulcer,dysbiosis,dysenteric diarrhea,dyslipidemia,early-stage lung cancer,eczema,end stage renal disease,endocarditis,endometrial cancer,endotoxemia,enteritis,esophageal squamous cell carcinoma,exercise economy impairment,exercise-induced fatigue,experimental autoimmune encephalomyelitis,familial Mediterranean fever,febrile episodes,fibrosis,food allergy,functional constipation,fungal Keratitis,gallbladder cancer,gastric adenocarcinoma,gastric cancer,gastric carcinoma,gastric mucosa-associated lymphoid tissue lymphoma,gastric ulcer,gastro-oesophageal reflux disease,gastroduodenal ulcers,gastrointestinal discomfort,gastrointestinal diseases,gastrointestinal disorders,gastrointestinal distress,gastrointestinal dysfunction,gastrointestinal helminth infections,gastrointestinal infections,gastrointestinal symptoms,gastrointestinal tract infections,gestational diabetes mellitus,gingival squamous cell carcinoma,glucose metabolism disorder,gut dysbiosis,gut microbiota dysbiosis,gut-related conditions,harmful enzyme production,head and neck squamous cell carcinoma,head and neck squamous cell carcinomas,heavy metal exposure,hepatic diseases,hepatic lipid metabolism disorder,hepatic steatosis,hepatic toxicity,hepatitis B cirrhosis treated with liver transplant,hepatitis B virus-related decompensated cirrhosis,hepatocellular carcinoma,high-grade squamous intraepithelial lesion,human papilloma virus infection,"hyperemesis, dyspepsia, gastric discomfort",hyperglycemia,hypertension,hyperthyroidism,immune suppression,immune system diseases,immunological diseases,immunosenescence,impaired lipid and glucose metabolism,infant botulism,infant colic,infection,infectious colitis,infectious diarrhea,infectious diseases,inflammation,inflammatory bowel disease,inflammatory bowel diseases,inflammatory diseases,insulin resistance,intestinal atrophy,intestinal bowel diseases,intestinal discomfort,intestinal health,intestinal immune dysfunction,intestinal infection,intestinal inflammation,intestinal metabolic perturbation,intestinal microbiota dysbiosis,intestinal microbiota imbalance,intestinal microflora dysfunction,intestinal permeability,intestinal polyps,iron-deficiency anaemia,irritable bowel syndrome,ischemic heart disease,lactose intolerance,laryngeal cancer,laryngeal carcinoma,leukemia,lipid metabolism disorder,lipid metabolism dysfunction,liver cancer,liver carcinoma,liver cirrhosis,liver disease,liver inflammation,low-grade inflammation,lung cancer,major depressive disorder,meningitis,metabolic diseases,metabolic disorder,metabolic disorders,metabolic syndrome,microbiota imbalance,milk allergy,multiple sclerosis,myalgic encephalomyelitis/chronic fatigue syndrome,myelination impairments,necrotising enterocolitis,necrotizing enterocolitis,necrotizing fasciitis,neonatal infection,neuroblastoma,neuromyelitis optica,neuropathology,non-HBV non-HCV related hepatocellular carcinoma,non-alcoholic fatty liver disease,non-alcoholic steatohepatitis,non-celiac gluten sensitivity,nonalcoholic steatohepatitis,nosocomial diarrhea,nosocomial infections,obesity,oesophageal adenocarcinoma,oesophageal squamous cell carcinoma,opportunistic pathogen infection,opportunistic pulmonary infections,oral cancer,oral squamous cell carcinoma,oral tongue cancer,oropharyngeal cancer,osmotic diarrhea,osteoarthritis,osteoporosis,ovarian cancer,ovarian carcinoma,overweight,oxidative stress-related ailments,pancreatic cancer,pancreatic head cancer,pediatric multiple sclerosis,pediatric obesity,peptic ulcer,peptic ulcer disease,perceived stress,periodontitis,photo-ageing,plaque psoriasis,pneumonia,postoperative delirium,posttransplant complications,posttransplant diarrhea,pouchitis,pre-cancerous pancreatic lesions,preeclampsia,pregnancy-related gastrointestinal issues,preterm infant gut dysbiosis,primary Sjogrens syndrome,primary biliary cholangitis,primary liver cancer,primary sclerosing cholangitis,prostate cancer,protein-energy undernutrition,pseudomembraneous colitis,psoriasis,pyogenic liver abscess,reactive hypoglycemia,rectal cancer,rectal neoplasms,recurrent wheeze,refractory epilepsy,relapsing-remitting multiple sclerosis,respiratory infections,respiratory tract infections,rheumatoid arthritis,sarcopenia,sepsis,septicemia,severe acute malnutrition,severe skin and soft tissue infection,sinusitis,skin diseases,slow gastrointestinal transit,small intestinal mucositis,spondyloarthropathies,spontaneous bacterial peritonitis,squamous cell carcinoma,stomach adenocarcinoma,stomach cancer,stomach neoplasms,stress and depression,stress-induced responses,surgical site infections,surgical-wound contamination,systemic inflammation,systemic lupus erythematosus,throat cancer,thrombosis,thyroid cancer,thyroid carcinoma,thyroid nodules,trench fever,triple negative breast cancer (TNBC),type 1 diabetes,type 1 diabetes mellitus,type 2 diabetes,type 2 diabetes mellitus,type II diabetes,type-2 diabetes mellitus (T2DM),typhoid fever,ulcerative colitis,urinary incontinence,urinary tract infection,ventilator-associated pneumonia,viral diarrhea,wound infection
ACK M1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abiotrophia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Absiella innocuum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
